place_id;place_name;address;location;latitude;longitude;category_place;subcategory_place;operating_hours;price;price_min;price_max;total_reviews;avg_rating;website_link;description;activity;facility;category_age
T088;Taman Tirtonadi;Jl. A. Yani, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134;#UNKNOWN!;-755.128;1.108.204;lingkungan;Taman Kota, Wisata Keluarga;"{""Senin"": ""00:00-23:59"", ""Selasa"": ""00:00-23:59"", ""Rabu"": ""00:00-23:59"", ""Kamis"": ""00:00-23:59"", ""Jumat"": ""00:00-23:59"", ""Sabtu"": ""00:00-23:59"", ""Minggu"": ""00:00-23:59""}";0;0;0;1348;4,5;;Taman Tirtonadi adalah tempat rekreasi sekaligus edukasi. Tempat ini dilengkapi dengan taman bermain, jalur jogging, dan fasilitas untuk belajar tentang lingkungan. Taman ini cocok untuk mengajarkan anak-anak tentang pentingnya menjaga kebersihan, daur ulang, dan penghijauan kota.;Bersantai, bermain, olahraga ringan;Area parkir luas, kamar mandi/toilet umum, gazebo & kursi taman, warung wisata & penjaja jajanan, akses jalan ramah disabilitas, spot foto instagramable.;Semua Umur
T089;Waduk Mulur;8V3H+9R4, Dondong, Mulur, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah 57528;#UNKNOWN!;-769.507;1.108.791;sains, lingkungan;Sumber Daya Alam;"{""Senin"": ""00:00-23:59"", ""Selasa"": ""00:00-23:59"", ""Rabu"": ""00:00-23:59"", ""Kamis"": ""00:00-23:59"", ""Jumat"": ""00:00-23:59"", ""Sabtu"": ""00:00-23:59"", ""Minggu"": ""00:00-23:59""}";"{
  ""tiket_masuk"": 5000
  }";5000;5000;1820;4,2;;Waduk Mulur terletak di Sukoharjo yang berfungsi sebagai irigasi untuk pertanian sekaligus tempat wisata. Pengunjung dapat mempelajari bagaimana waduk berperan dalam pengelolaan sumber daya air, pengendalian banjir, dan irigasi. Di sekitar waduk, pengunjung juga dapat menikmati pemandangan sambil belajar tentang berbagai jenis tanaman dan ekosistem air tawar.;Memancing, piknik, fotografi;Area parkir, warung makan;Semua Umur
T090;Ekowisata Kali Talang;Unnamed Road, Sambangrejo, Balerante, Kec. Kemalang, Kabupaten Klaten, Jawa Tengah 57484;#UNKNOWN!;-758.278;1.104.619;religi, budaya;Wisata Alam;"{""Senin"": ""08:30-17:00"", ""Selasa"": ""08:30-17:00"", ""Rabu"": ""08:30-17-00"", ""Kamis"": ""08:30-17:00"", ""Jumat"": ""08:30-17:00"", ""Sabtu"": ""08:30-17:00"", ""Minggu"": ""08:30-17:00""}";"{
  ""tiket_masuk"": 5000
  }";5000;5000;2393;4,6;;Ekowisata Kali Talang terletak di lereng Gunung Merapi tempat ini menawarkan pengalaman belajar tentang gunung berapi. Pengunjung dapat melihat lanskap vulkanik dari dekat, termasuk aliran lava yang membeku, material vulkanik, dan dampak letusan gunung berapi terhadap lingkungan sekitar. Tempat ini cocok untuk belajar geologi dan ekosistem pegunungan.;Trekking, camping, fotografi alam;Toilet bersih, area foto yang instagramable, mushola, tempat sampah di beberapa titik, tempat parkir, warung makan.;Semua Umur
T091;Masjid Agung Al-Aqsha Klaten;8J68+2XW, Jl. Solo - Jogja, Peraksangkal, Jonggrangan, Kec. Klaten Utara, Kabupaten Klaten, Jawa Tengah 57435;#UNKNOWN!;-768.963;1.106.164;kreativitas, seni;Agama dan Budaya Islam;"{""Senin"": ""00:00-23:59"", ""Selasa"": ""00:00-23:59"", ""Rabu"": ""00:00-23:59"", ""Kamis"": ""00:00-23:59"", ""Jumat"": ""00:00-23:59"", ""Sabtu"": ""00:00-23:59"", ""Minggu"": ""00:00-23:59""}";0;0;0;27733;4,8;;Masjid Agung Al Aqsha di Klaten merupakan destinasi religi yang juga memiliki nilai edukasi tinggi. Masjid ini terkenal dengan arsitektur megah bergaya Timur Tengah, dengan kubah besar dan menara yang menjulang. Pengunjung dapat belajar tentang sejarah masjid, seni ukir Islam, dan tradisi keagamaan masyarakat Klaten.;Ibadah, wisata religi, menikmati pemandangan dari menara;Lift menara, area parkir;Semua Umur
T092;Taman Lampion Klaten;Gg. Tidar, Barenglor, Bareng Lor, Kec. Klaten Utara, Kabupaten Klaten, Jawa Tengah 57438;#UNKNOWN!;-769.395;1.106.082;lingkungan;Wisata alam;"{""Senin"": ""04:30-21:00"", ""Selasa"": ""04:30-21:00"", ""Rabu"": ""04:30-21:00"", ""Kamis"": ""04:30-21:00"", ""Jumat"": ""04:30-21:00"", ""Sabtu"": ""04:30-21:00"", ""Minggu"": ""04:30-21:00""}";5000;5000;10000;4526;4,2;;Taman Lampion Klaten adalah salah satu destinasi wisata yang menarik di Kabupaten Klaten, Jawa Tengah. Tempat ini dikenal dengan keindahan lampion-lampion yang menghiasi taman, menjadikannya spot favorit bagi pengunjung, terutama saat malam hari ketika lampion-lampion tersebut menyala dan menciptakan suasana yang penuh warna dan magis.;Bersantai;Taman hijau, toilet, bangku taman, lampion;Semua Umur
T093;Hutan Kota Gergunung;8J93+WGV, Jl. Ki Ageng Gribig, Kwarsa, Gergunung, Kec. Klaten Utara, Kabupaten Klaten, Jawa Tengah 57434;#UNKNOWN!;-768.008;1.106.037;lingkungan;Wisata Alam;"{""Senin"": ""00:00-23:59"", ""Selasa"": ""00:00-23:59"", ""Rabu"": ""00:00-23:59"", ""Kamis"": ""00:00-23:59"", ""Jumat"": ""00:00-23:59"", ""Sabtu"": ""00:00-23:59"", ""Minggu"": ""00:00-23:59""}";2000;2000;2000;3430;4,3;;Destinasi ini sangat ramah untuk anak-anak dan juga sangat cocok untuk liburan keluarga. Pengelola hutan kota gergunung ini membuat beberapa spot foto untuk menarik para pengunjung, salah satu ikon dari destinasi ini adalah burung merpati yang cantik sehingga terdapat banyak rumah merpati atau biasa disebut pagupon.;"Anda bisa berolahraga atau lari-lari kecil disekitar taman sambil menikmati kesejukan Hutan Kota Gergunung.
 Anak-nanak bisa menaiki kereta mini yang tersedia disana
 Berfoto
 Wahana playground untuk anak-anak agar tidak bosan saat berada disana";Jalan setapak, toilet, bangku;Anak-anak, Remaja
T094;Taman Wisata Jlengut;8G8V+7C9, Jl jlengut indah Barepan, Geneng, Karangduren, Kec. Kebonarum, Kabupaten Klaten, Jawa Tengah 57486;#UNKNOWN!;-768.401;1.105.437;lingkungan;Wisata Edukasi, Wisata Alam;"{""Senin"": ""07:30-17:00"", ""Selasa"": ""07:30-17:00"", ""Rabu"": ""07:30-17:00"", ""Kamis"": ""07:30-17:00"", ""Jumat"": ""07:30-17:00"", ""Sabtu"": ""07:30-17:00"", ""Minggu"": ""07:30-17:00""}";5000;5000;6000;573;4,3;;Taman Jlengut menyediakan wisata edukasi satwa, terdapat berbagai satwa yang ada di Taman Jlengut, seperti buaya, berbagai burung, berbagai jenis ular, kelinci, kambing, kura-kura, katak, kera, dan garangan.;Pengunjung memiliki kesempatan untuk berinteraksi langsung dengan berbagai satwa, seperti memberi makan kelinci dan kambing, serta menunggang kuda dengan bimbingan pemandu yang berpengalaman.;Gazebo, pendopo, area bermain anak.;Balita, Anak-anak
T095;Obyek Wisata Kalimosodo;CH5W+JM8, Area Sawah, Sudimoro, Kec. Tulung, Kabupaten Klaten, Jawa Tengah;#UNKNOWN!;-759.073;1.105.968;sejarah, budaya;Wisata Alam;"{""Senin"": ""08:00-17:00"", ""Selasa"": ""08:00-17:00"", ""Rabu"": ""08:00-17:00"", ""Kamis"": ""08:00-17:00"", ""Jumat"": ""08:00-17:00"", ""Sabtu"": ""08:00-17:00"", ""Minggu"": ""08:00-17:00""}";5000;5000;5000;70;4,4;;Obyek wisata yang memanfaatkan pinggiran sungai Pusur dan bangunan saluran air peninggalan Belanda sebagai ikon utama itu menjadi salah satu tujuan destinasi wisata alternatif di Kabupaten Klaten.;Berfoto, Bersantai;toilet, pemandangan sungai yang indah;Remaja
T096;Gondang Winangoen;Jl. Raya Solo - Yogyakarta KM.25, Karang Asem, Plawikan, Kec. Jogonalan, Kabupaten Klaten, Jawa Tengah 57452;#UNKNOWN!;-772.184;1.105.608;sejarah, budaya;sejarah, warisa, peninggalan budaya;"{""Senin"": ""08:00-15:00"", ""Selasa"": ""08:00-15:00"", ""Rabu"": ""08:00-15:00"", ""Kamis"": ""08:00-15:00"", ""Jumat"": ""08:00-15:00"", ""Sabtu"": ""08:00-15:00"", ""Minggu"": ""08:00-15:00""}";20000;2000;40000;1322;4,3;;Museum Gondang Winangoen merupakan bagian dari Pabrik Gula (PG) Gondang Winangoen yang didirikan oleh NV Klatensche Cultuur Maatschappij yang berkedudukan di Amsterdam, Belanda pada tahun 1860.[3] Pabrik ini dikelola oleh NV Mirandolle Vaut dan Co yang berkedudukan di Semarang.;outbond, flying fox;waterpark, zona permainan anak, adventure area, jembatan gantung, flying fox, perpustakaan, area bermain anak, wall climbing, dan lokasi outbound.;Remaja
T097;Taman Pancasila;Jl. Lawu, Dompon, Karanganyar, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57711;#UNKNOWN!;-759.748;1.109.506;lingkungan, kreativitas;Taman Kota, Wisata Keluarga;"{""Senin"": ""00:00-23:59"", ""Selasa"": ""00:00-23:59"", ""Rabu"": ""00:00-23:59"", ""Kamis"": ""00:00-23:59"", ""Jumat"": ""00:00-23:59"", ""Sabtu"": ""00:00-23:59"", ""Minggu"": ""00:00-23:59""}";0;0;0;12360;4,4;;"Taman Pancasila Karanganyar adalah ruang terbuka publik yang terletak di pusat kota Karanganyar. Taman ini dihiasi dengan patung-patung ikonik seperti Garuda, Ir. Soekarno, dan M. Hatta, serta tulisan besar ""Taman Pancasila"". Tempat ini menjadi destinasi favorit bagi keluarga untuk bersantai, bermain, dan menikmati suasana kota, terutama pada sore dan malam hari.";"Bersantai dan menikmati suasana taman, Bermain dengan anak-anak di area permainan, Menikmati kuliner lokal dari pedagang sekitar, Berfoto di depan patung-patung ikonik dan tulisan ""Taman Pancasila"", Bersepeda di jalur khusus yang tersedia.";Terdapat Area Bermain Anak, Tersedia wahana seperti kereta mini, mobil-mobilan, odong-odong, dan permainan lainnya, Terdapat Bangku Taman untuk pengunjung bersantai, Terdapat Beragam pilihan kuliner lokal tersedia di sekitar taman, Terdapat Area Parkir untuk kendaraan pengunjung, Terdapat Penerangan Malam Hari seperti Lampu-lampu yang menerangi taman, menambah keindahan suasana malam, Tersedia jalur khusus bagi pengguna sepeda.;Semua Umur
T098;Wisata Bukit Sekipan Tawangmangu;Jl. Sekipan, Kramat, Kalisoro, Kec. Tawangmangu, Kabupaten Karanganyar, Jawa Tengah 57792;#UNKNOWN!;-766.752;1.111.441;lingkungan, kreativitas;Wisata Edukasi, Wisata Alam;"{""Senin"": ""08.00–17.00"", ""Selasa"": ""08.00–17.00"", ""Rabu"": ""08.00–17.00"", ""Kamis"": ""08.00–17.00"", ""Jumat"": ""08.00–17.00"", ""Sabtu"": ""08.00–18.00"", ""Minggu"": ""08.00–18.00""}";"{
  ""tiket_reguler"": {
  ""weekday"": 50000,
  ""weekend"": 60000
  },
  ""tiket_terusan"": {
  ""weekday"": 80000,
  ""weekend"": 110000
  },
  ""tiket_bukit_sekipan_night"": {
  ""harga"": 50000
  },
  ""wahana_tambahan"": {
  ""mini_coaster"": 25000,
  ""bom_bom_car"": 25000,
  ""monorail"": 20000,
  ""super_rally"": 20000,
  ""kora_kora"": 15000,
  ""kiddy_boat"": 10000,
  ""komidi_putar"": 10000,
  ""kereta_mini"": 10000
  }
 }";50000;110000;12683;4,4;http://www.bukitsekipan.com/;Bukit Sekipan Tawangmangu adalah taman rekreasi keluarga yang memadukan keindahan alam pegunungan dengan beragam wahana modern dan edukatif. Menawarkan lebih dari 90 spot foto, area tematik, wahana permainan, hingga fasilitas penginapan, tempat ini cocok untuk liburan bersama keluarga maupun kegiatan kelompok.;Menjelajahi berbagai wahana permainan dan area tematik, Berfoto di spot-spot instagramable, Mengikuti kegiatan outbound dan edukasi, Berkemah di area yang disediakan, Bermain di waterboom dengan air pegunungan, Menikmati kuliner di restoran yang tersedia;Terdapat toilet bersih, Terdapat Mushola, Terdapat Restoran dengan menu bervariasi, Terdapat Pusat informasi, Terdapat Area parkir luas, Terdapat Penginapan (hotel dan villa), Terdapat wahana permainan modern, Terdapat area tematik, Terdapat spot foto instagramable;Semua Umur
T099;The Lawu Park;Bulakrejo, Gondosuli Kidul, Gondosuli, Kec. Tawangmangu, Kabupaten Karanganyar, Jawa Tengah 57792;#UNKNOWN!;-766.341;1.111.763;sejarah, budaya, religi;Wisata Edukasi, Wisata Alam;"{""Senin"": ""08.00–17.00"", ""Selasa"": ""08.00–17.00"", ""Rabu"": ""08.00–17.00"", ""Kamis"": ""08.00–17.00"", ""Jumat"": ""08.00–17.00"", ""Sabtu"": ""08.00–17.00"", ""Minggu"": ""08.00–17.00""}";"{
  ""Weekday"": 20000,
  ""Weekend"": 25000,
  ""Hari libur"" :25000
  }";20000;25000;17472;4,5;https://instagram.com/the_lawupark;The Lawu Park adalah taman rekreasi keluarga yang terletak di kaki Gunung Lawu, menawarkan berbagai wahana permainan, spot foto, dan penginapan dengan latar belakang panorama alam yang indah. Dengan luas sekitar 4,5 hektare, tempat ini cocok untuk liburan keluarga, gathering, maupun kegiatan edukatif.;Menikmati berbagai wahana permainan dan area tematik, Berinteraksi dengan hewan di Mini Zoo, Berkemah atau menginap di penginapan yang tersedia, Mengikuti kegiatan outbound dan edukasi pertanian, Berfoto di spot-spot menarik, Menikmati kuliner di restoran dan kafe;Terdapat Mushola, Terdapat Toilet, Terdapat Area Parkir, Terdapat Restoran dan Kafe, Terdapat Gazebo, Terdapat Area Outbound, Terdapat Spot Foto Instagramable, Terdapat Kolam Renang Anak, Terdapat Camping Ground;Semua Umur
T100;Candi Kethek;C546+F3W lereng lawu, Anggrasmanis, Gumeng, Kec. Jenawi, Kabupaten Karanganyar, Jawa Tengah 57794;#UNKNOWN!;-759.359;1.111.601;lingkungan;sejarah, warisa, peninggalan budaya;"{""Senin"": ""08.00–17.00"", ""Selasa"": ""08.00–17.00"", ""Rabu"": ""08.00–17.00"", ""Kamis"": ""08.00–17.00"", ""Jumat"": ""08.00–17.00"", ""Sabtu"": ""08.00–17.00"", ""Minggu"": ""08.00–17.00""}";"{
  ""tiket_masuk"": {
  ""weekday"": 7500,
  ""weekend"": 10000
  }
 }";7500;10000;208;4,6;;Candi Kethek adalah situs candi Hindu bercorak megalitik yang diperkirakan berasal dari abad ke-15 hingga ke-16 Masehi. Terletak di lereng barat Gunung Lawu, candi ini memiliki struktur punden berundak dengan empat teras. Pada teras pertama terdapat arca kura-kura yang dipercaya sebagai jelmaan Dewa Wisnu. Candi ini menawarkan suasana tenang dan asri, cocok untuk wisata sejarah dan spiritual.;Menjelajahi struktur punden berundak dan arca bersejarah, Menikmati suasana tenang dan asri di lereng Gunung Lawu, Berfoto di spot-spot menarik, Mengunjungi situs candi lain di sekitarnya, seperti Candi Cetho dan Candi Sukuh;Terdapat Pos Jaga, Terdapat Toilet, Terdapat Area Parkir, Terdapat Toko Oleh-Oleh (tersedia di area Candi Cetho), Terdapat Gazebo dan Area Istirahat, Terdapat Warung Makan, Terdapat Spot Foto;Semua Umur
T101;Taman Wisata Sapta Tirta;9394+5X8, Jl. TP Joko Songo, Bt. Argotiloso, Pablengan, Kec. Matesih, Kabupaten Karanganyar, Jawa Tengah 57781;#UNKNOWN!;-763.183;1.110.574;sejarah;Pemandian Alami, Situs Sejarah, Wisata Spiritual;"{""Senin"": ""08.00–18.00"", ""Selasa"": ""08.00–18.00"", ""Rabu"": ""08.00–18.00"", ""Kamis"": ""08.00–18.00"", ""Jumat"": ""08.00–18.00"", ""Sabtu"": ""08.00–18.00"", ""Minggu"": ""08.00–18.00""}";"{
  ""tiket_masuk"": {
  ""dewasa"": 7000,
  ""anak_anak"": 7000
  }
 }";7000;7000;731;4,5;;Taman Wisata Sapta Tirta Pablengan adalah destinasi wisata bersejarah yang terletak di kaki Gunung Lawu. Tempat ini terkenal dengan tujuh sumber mata air alami yang masing-masing memiliki rasa dan khasiat berbeda, seperti air soda, air hangat, air hidup, dan air urus-urus. Selain sebagai tempat rekreasi, kawasan ini juga memiliki nilai spiritual dan sejarah, menjadikannya tujuan wisata yang unik dan menarik.;Bersantai, Berfoto, bermeditasi;Terdapat Kolam Pemandian Tujuh sumber mata air dengan kandungan dan khasiat berbeda, Terdapat Bak Enam (Pemandian Kaputren) yaitu Bangunan sakral peninggalan Raja Mangkunegoro VI yang terdiri dari enam kamar mandi melingkar dengan relief sejarah, Terdapat Mushola, Terdapat Sembilan kamar mandi dan lima MCK untuk kenyamanan pengunjung, Terdapat Dapur Umum digunakan untuk Fasilitas memasak untuk keperluan acara atau kelompok, Terdapat Panggung Hiburan seperti Area untuk pertunjukan seni dan hibura, Terdapat Fasilitas Outbound Termasuk ATV, flying fox, ayunan, dan tembak-tembakan untuk kegiatan rekreasi, Terdapat Gapura Masuk & Pos Penjagaan digunakan utnuk Menandai pintu masuk dan keamanan kawasan wisata.;Semua Umur
T102;Situs Matesih;83W5+3CH, Jl. Raya Matesih-Tawangmangu, Area Sawah, Karangbangun, Kec. Matesih, Kabupaten Karanganyar, Jawa Tengah 57781;#UNKNOWN!;-76.545;1.110.586;religi, budaya;Situs Megalitikum, Cagar Budaya;"{""Senin"": ""00:00-23:59"", ""Selasa"": ""00:00-23:59"", ""Rabu"": ""00:00-23:59"", ""Kamis"": ""00:00-23:59"", ""Jumat"": ""00:00-23:59"", ""Sabtu"": ""00:00-23:59"", ""Minggu"": ""00:00-23:59""}";"{
  ""tiket_masuk"": {
  ""umum"": 5000
  }
 }";5000;5000;322;4,4;;Situs Watu Kandang adalah peninggalan zaman Megalitikum yang terletak di lereng barat Gunung Lawu. Situs ini terdiri dari ratusan batu menhir yang tersusun membentuk pola tertentu, menyerupai kandang. Lokasinya berada di tengah area persawahan, memberikan suasana alami dan tenang bagi pengunjung.;Berfoto, Belajar Sejarah;Terdapat Area parkir, Terdapat Toilet umum, Terdapat Papan informasi sejarah situs, Terdapat Area bersantai dengan pemandangan persawahan;Semua Umur
T103;Pura Pasekan Agung;93JM+X7X, Pasekan, RT.6/RW.5, Gedangan, keprabon, Kec. Karangpandan, Kabupaten Karanganyar, Jawa Tengah 57791;#UNKNOWN!;-761.726;1.110.832;religi, lingkungan;Tempat Ibadah Agama Hindu;"{""Senin"": ""00:00-23:59"", ""Selasa"": ""00:00-23:59"", ""Rabu"": ""00:00-23:59"", ""Kamis"": ""00:00-23:59"", ""Jumat"": ""00:00-23:59"", ""Sabtu"": ""00:00-23:59"", ""Minggu"": ""00:00-23:59""}";0;0;0;397;4,5;;Pura Pasekan Agung merupakan tempat ibadah umat Hindu yang memiliki arsitektur khas Bali dan terletak di lereng Gunung Lawu. Pura ini dikenal sebagai induk dari pura-pura Pasek lainnya yang ada di Bali. Meskipun fungsi utamanya adalah sebagai tempat peribadatan, pura ini juga menarik minat wisatawan karena keindahan arsitekturnya dan suasana spiritual yang kental.;Meditasi dan refleksi diri, Menikmati arsitektur khas Bali, Fotografi dengan latar belakang Gunung Lawu, Mengikuti upacara keagamaan Hindu (dengan izin);Terdapat Area parkir, Terdapat Toilet, Terdapat Bale Banjar (digunakan untuk kegiatan sosial dan rapat), Terdapat Area Beji atau taman untuk meditasi;Semua Umur
T104;Gua Maria Sendang Pawitra;848F+26P, Tawangmangu, Karanganyar, Sendang, Sepanjang, Surakarta, Kabupaten Karanganyar, Jawa Tengah 57792;#UNKNOWN!;-768.466;1.111.231;lingkungan, sains;Tempat Ziarah Katolik;"{""Senin"": ""00:00-23:59"", ""Selasa"": ""00:00-23:59"", ""Rabu"": ""00:00-23:59"", ""Kamis"": ""00:00-23:59"", ""Jumat"": ""00:00-23:59"", ""Sabtu"": ""00:00-23:59"", ""Minggu"": ""00:00-23:59""}";0;0;0;93;4,6;;"Gua Maria Sendang Pawitra adalah tempat ziarah Katolik yang terletak di lereng Gunung Lawu. Nama ""Pawitra"" berasal dari bahasa Sanskerta yang berarti ""tempat penyucian diri"". Di lokasi ini terdapat sendang (sumber mata air) yang digunakan untuk berkat air suci. Suasana alam pegunungan yang sejuk dan tenang menjadikan tempat ini ideal untuk berdoa dan refleksi spiritual.";Ziarah dan berdoa, Meditasi dan refleksi diri, Menikmati suasana alam pegunungan, Mengambil air suci dari sendang;Terdapat, Area parkir, Terdapat Toilet umum, Terdapat Sendang (sumber mata air suci), Terdapat Area doa dan meditasi, Terdapat Papan informasi sejarah situs;Semua Umur
T105;Taman Satwa Kemuning;RT.001/RW.002, Spranten, Kemuning, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57793;#UNKNOWN!;-76.036;111.125;sejarah, budaya;Kebun Binatang Mini;"{""Senin"": ""09.00–16.30"", ""Selasa"": ""09.00–16.30"", ""Rabu"": ""09.00–16.30"", ""Kamis"": ""09.00–16.30"", ""Jumat"": ""08.30–17.00"", ""Sabtu"": ""09.00–17.00"", ""Minggu"": ""09.00–17.00""}";"{
  ""weekday"": 10000,
  ""weekend"": 15000
 }";10000;15000;172;4,7;;Taman Satwa Kemuning adalah kebun binatang mini yang dikelola secara swadaya oleh masyarakat setempat. Berlokasi di kawasan perbukitan yang sejuk, taman ini menampung lebih dari 30 jenis satwa, termasuk hewan eksotis seperti iguana albino, python reticulatus albino, dan rusa tutul. Pengunjung dapat berinteraksi langsung dengan satwa, memberi makan, serta menikmati berbagai aktivitas edukatif dan rekreasi.;Memberi makan satwa dengan pakan yang disediakan, Berinteraksi dan berfoto dengan hewan seperti burung hantu dan ular, Belajar memanah di area khusus, Menikmati wahana flying fox, Bermain di arena bermain anak, Menjelajahi area sekitar dan menikmati suasana alam;Terapat Area parkir, Terdapat Toilet umum, Terdpaat Mushola, Terdapat Kantin, Terdapat Arena bermain anak, Terdapat Area memanah, Terdapat Flying fox, TerdapatAkses ke aliran sungai alami;Semua Umur
T106;Pesanggrahan Pracimoharjo;Krapyak, Paras, Kec. Cepogo, Kabupaten Boyolali, Jawa Tengah 57362;#UNKNOWN!;-752.325;1.105.399;religi, sains, kreativitas;Situs Keraton, Tempat Ritual Spiritual;"{""Senin"": ""00:00-23:59"", ""Selasa"": ""00:00-23:59"", ""Rabu"": ""00:00-23:59"", ""Kamis"": ""00:00-23:59"", ""Jumat"": ""00:00-23:59"", ""Sabtu"": ""00:00-23:59"", ""Minggu"": ""00:00-23:59""}";0;0;0;240;4,3;;Pesanggrahan Pracimoharjo adalah bangunan bersejarah peninggalan Keraton Surakarta yang dibangun sekitar tahun 1803–1804 oleh Paku Buwono IV dan diperluas oleh Paku Buwono X. Terletak di lereng timur Gunung Merapi, tempat ini dahulu digunakan sebagai tempat peristirahatan raja dan kini menjadi lokasi ziarah spiritual yang populer, terutama di kalangan pelajar dan mahasiswa yang memohon kelancaran studi dan kehidupan pribadi.;Ziarah dan meditasi spiritual, Berdoa untuk kelancaran studi dan kehidupan pribadi, Menikmati arsitektur dan sejarah peninggalan Keraton Surakarta., Mengikuti tradisi dan ritual khas masyarakat setempat.;Terdapat Sanggar Pamelengan yaitu Tempat berdoa dan meditasi, Terdapat Sanggar Palereman yaitu Bangunan peristirahatan bergaya Indis, Terdapat Pendopo dan Pringgitan Sisa bangunan utama pesanggrahan, Terdapat Taman dan Bekas Air Mancur: Area taman yang dulunya dilengkapi air mancur, Terdapat Batu Prigen yaitu Batu keramat yang digunakan untuk ritual memohon kesejahteraan, Terdapat Gapura Masuk dan Gerbang Selatan yaitu Pintu masuk utama dengan arsitektur khas.;Semua Umur
T107;Wisata Edukasi Religi Qolbu Boyolali;Tambak, Dusun Sukuh, Berjo, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57793;#UNKNOWN!;-752.032;1.106.079;sejarah, budaya;Religi;"{""Senin"": ""08.00–15.00"", ""Selasa"": ""08.00–15.00"", ""Rabu"": ""08.00–15.00"", ""Kamis"": ""08.00–15.00"", ""Jumat"": ""08.00–15.00"", ""Sabtu"": ""08.00–15.00"", ""Minggu"": ""08.00–15.00""}";"{
  ""Pelajar"": 10000,
  ""Umum"": 20000,
 }";10000;20000;536;4,5;https://qolbu.destinasiboyolali.com/;Wisata Edukasi Religi Qolbu Boyolali adalah destinasi wisata religi yang terletak di Desa Karanggeneng, Kecamatan Boyolali Kota, Kabupaten Boyolali, Jawa Tengah. Dibangun di atas lahan seluas sekitar 3 hektare yang sebelumnya merupakan bekas pasar hewan, tempat ini menyajikan replika berbagai lokasi penting dalam ibadah haji dan umrah, seperti Ka'bah, Bukit Shafa dan Marwah, Masjid Nabawi, Jabal Rahmah, serta tempat minum air zamzam. Dengan desain yang menyerupai suasana di Tanah Suci, WER Qolbu memberikan pengalaman edukatif bagi pengunjung untuk memahami dan mempraktikkan tata cara ibadah haji dan umrah secara langsung. Tempat ini juga dirancang untuk memfasilitasi kegiatan manasik haji dan umrah, meditasi, zikir, serta diskusi spiritual, menjadikannya sebagai sarana pembelajaran dan refleksi spiritual yang mendalam.;Manasik haji, Manasik umrah, Zikir bersama, Meditasi, Diskusi keagamaan, Edukasi agama, Swafoto, Wisata keluarga, Jalan santai;Toilet, Mushola, Area parkir, Gazebo, Kantin, Aula, Taman bernuansa Timur Tengah, Replika Ka'bah, Replika Masjidil Haram, Replika Masjid Nabawi, Jalan setapak, Area manasik;Semua Umur
T108;Museum R. Hamong Wardoyo;7VCR+57J Dusun I, RT.03/RW.01, Plesan, Kec. Nguter, Kabupaten Sukoharjo, Jawa Tengah 57571;#UNKNOWN!;-753.155;1.106.194;kreativitas, sains;Museum ;"{""Senin"": ""Tutup"", ""Selasa"": ""08.00–16.00"", ""Rabu"": ""08.00–16.00"", ""Kamis"": ""08.00–16.00"", ""Jumat"": ""08.00–12.00"", ""Sabtu"": ""08.00–16.00"", ""Minggu"": ""08.00–16.00""}";0;0;0;741;4,5;;Museum R. Hamong Wardoyo di Boyolali merupakan destinasi wisata edukasi yang menampilkan kekayaan sejarah dan budaya lokal. Bangunannya yang unik menyerupai piramida dengan atap kaca transparan mengingatkan pada Museum Louvre di Paris. Di dalamnya, pengunjung dapat menjelajahi berbagai koleksi, termasuk arca dari masa Hindu-Buddha, diorama sejarah Boyolali, replika patung ikonik, serta kereta kencana. Tangga spiral yang menghubungkan dua lantai museum menambah pengalaman visual yang menarik bagi pengunjung.;Menjelajahi koleksi arca dan artefak sejarah, mempelajari diorama sejarah Boyolali, mengikuti tur edukatif, berfoto di spot ikonik museum, dan menikmati taman di sekitar museum.;Toilet, area parkir, taman, ruang pameran dua lantai, tangga spiral, dan ruang auditorium.;Anak-anak, Remaja
